* Konfiguration
*
* Populationsgroesse festlegen
* Definiert die Größe der Population für die Lösung mit einem evolutionären Algorithmus. Default: 500
? sa.population_size=100
* Definiert die Größe der Population für die Lösung mit Ant Colony Optimization. Default: 10000
? aco.population_size=2000
*
* Maximale Anzahl von Umläufen
* Die grösste erwartete Anzahl von Umläufen in einer Lösung. Zu kleine Werte führen dazu, dass das Programm nicht korrekt arbeitet.
* Zu grosse Werte führen zu einem unnötig großen Speicherverbrauch.
* Default: 700
? aco.max_num_of_circulations=867
*
* Maximale Länge eines Umlaufs.
* Beeinflusst den Speicherbedarf.
* Default: 50
? aco.max_circulation_length=40
? sa.max_circulation_length=80
*
* Depots festlegen
* Definiert, nach welchem Verfahren die Depots festgelegt werden.
* no_service_trip:	Jede Haltestelle, an der keine Servicefahrten ankommen oder abgehen wird als Depot angesehen.
* one_digit_id:		Jede Haltestelle mit einstelliger Legacy-Id wird als Depot angesehen.
*?depot_detection_mode=no_service_trip
?depot_detection_mode=one_digit_id
*
* Haltestellennamen
* true: Die Haltestellennamen werden durch zufällig ausgewählte Strassennamen ersetzt.
?use_random_streetnames=false
*?use_random_streetnames=true
*
* Ladestationen
* Definiert, nach welchem Verfahren die Ladestationen festgelegt werden.
* no_charging_stations: 	Es wird ein VSP für konventionelle Fahrzeuge gelöst. Keine Ladestationen & unbegrenzte Batteriekapazität.
* random_stops:				Zufällig ausgewählte Haltestellen werden zu Ladestationen (prozentualer Anteil: charging_station_ratio).
* veh_capacity_at_stops: 	Jede Haltestelle mit einer VehCapacityForCharging > 0 wird zu Ladestation.
* veh_type_entry:			Jede Haltestelle mit einem Eintrag im Block VEHTYPETOCHARGINGSTATION wird zu Ladestation.
*?charging_station_detection_mode=no_charging_stations
?charging_station_detection_mode=random_stops
*?charging_station_detection_mode=veh_capacity_at_stops
*?charging_station_detection_mode=veh_type_entry
*
* Anteil der Ladestationen
* Prozentualer Anteil von Ladestationen an der Gesamtanzahl der Bushaltestellen im Bereich 0-100. Nur relevant, wenn 
* 'charging_station_detection_mode' gleich 'random' ist. Default: 10%
* 0:   Über die Depots hinaus gibt es keine Ladestationen.
* 100: Jede Bushaltestelle ist auch eine Ladestation.
?charging_station_ratio=10
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
$STOPPOINT:ID;Code;Name;VehCapacityForCharging;chargeColumn;fastCharge
30952;30931;000:00:00:00;001:01:00:00;1608;360
30952;30954;000:00:00:00;001:01:00:00;494;180
30952;31041;000:00:00:00;001:01:00:00;4580;540
30952;31141;000:00:00:00;001:01:00:00;6097;780
30952;38031;000:00:00:00;001:01:00:00;5164;660
30952;38091;000:00:00:00;001:01:00:00;1826;300
30952;38802;000:00:00:00;001:01:00:00;2410;360
30952;38962;000:00:00:00;001:01:00:00;2136;360
30952;40052;000:00:00:00;001:01:00:00;2611;360
30952;40132;000:00:00:00;001:01:00:00;5876;540
30952;40151;000:00:00:00;001:01:00:00;4734;480
30952;40321;000:00:00:00;001:01:00:00;4359;540
30952;40401;000:00:00:00;001:01:00:00;3026;480
30952;40451;000:00:00:00;001:01:00:00;3194;420
30952;40521;000:00:00:00;001:01:00:00;5672;660
30952;40582;000:00:00:00;001:01:00:00;2421;360
30952;40591;000:00:00:00;001:01:00:00;3989;480
30952;40611;000:00:00:00;001:01:00:00;5829;540
30952;40621;000:00:00:00;001:01:00:00;6120;600
30952;40641;000:00:00:00;001:01:00:00;6284;600
30952;48111;000:00:00:00;001:01:00:00;2808;420
30952;48401;000:00:00:00;001:01:00:00;3294;540
30952;50021;000:00:00:00;001:01:00:00;3898;540
30952;50052;000:00:00:00;001:01:00:00;3685;540
30952;50103;000:00:00:00;001:01:00:00;4722;660
30952;50232;000:00:00:00;001:01:00:00;4651;720
30952;50411;000:00:00:00;001:01:00:00;6901;900
30952;58401;000:00:00:00;001:01:00:00;6110;780
30952;60021;000:00:00:00;001:01:00:00;4367;600
30952;60141;000:00:00:00;001:01:00:00;5737;780
30952;60201;000:00:00:00;001:01:00:00;6592;840
30952;60321;000:00:00:00;001:01:00:00;6016;840
30952;60351;000:00:00:00;001:01:00:00;6928;960
30952;60482;000:00:00:00;001:01:00:00;6928;900
30952;60501;000:00:00:00;001:01:00:00;7088;960
30952;60503;000:00:00:00;001:01:00:00;6990;960
30952;60541;000:00:00:00;001:01:00:00;7427;1020
30952;60612;000:00:00:00;001:01:00:00;5126;720
30952;60631;000:00:00:00;001:01:00:00;5438;720
30952;60651;000:00:00:00;001:01:00:00;6132;960
30952;68531;000:00:00:00;001:01:00:00;6916;960
30952;68621;000:00:00:00;001:01:00:00;6824;900
30952;80001;000:00:00:00;001:01:00:00;3624;480
30952;80002;000:00:00:00;001:01:00:00;3585;480
30952;80004;000:00:00:00;001:01:00:00;3607;480
30952;90002;000:00:00:00;001:01:00:00;6014;600
30952;90010;000:00:00:00;001:01:00:00;3724;600
30952;90020;000:00:00:00;001:01:00:00;3870;600
30952;90030;000:00:00:00;001:01:00:00;3858;600
30952;90052;000:00:00:00;001:01:00:00;3961;540
30952;90054;000:00:00:00;001:01:00:00;3260;480
30952;90060;000:00:00:00;001:01:00:00;3314;480
30952;90061;000:00:00:00;001:01:00:00;3260;480
30952;98152;000:00:00:00;001:01:00:00;2934;420
30952;98302;000:00:00:00;001:01:00:00;3288;480
30954;1;000:00:00:00;001:01:00:00;5927;600
30954;10241;000:00:00:00;001:01:00:00;6628;780
30954;10412;000:00:00:00;001:01:00:00;6399;720
30954;10451;000:00:00:00;001:01:00:00;7012;840
30954;10463;000:00:00:00;001:01:00:00;7820;720
30954;10471;000:00:00:00;001:01:00:00;7057;780
30954;10491;000:00:00:00;001:01:00:00;7115;840
30954;10511;000:00:00:00;001:01:00:00;6418;720
30954;10541;000:00:00:00;001:01:00:00;6912;780
30954;10601;000:00:00:00;001:01:00:00;8550;720
30954;10611;000:00:00:00;001:01:00:00;8882;780
30954;10641;000:00:00:00;001:01:00:00;8839;780
30954;10701;000:00:00:00;001:01:00:00;9311;840
30954;10801;000:00:00:00;001:01:00:00;10614;1080
30954;10851;000:00:00:00;001:01:00:00;9107;840
30954;10861;000:00:00:00;001:01:00:00;9817;900
30954;10871;000:00:00:00;001:01:00:00;6557;780
30954;11101;000:00:00:00;001:01:00:00;7771;1020
30954;18431;000:00:00:00;001:01:00:00;6671;780
30954;18521;000:00:00:00;001:01:00:00;6485;780
30954;20052;000:00:00:00;001:01:00:00;3652;480
30954;20081;000:00:00:00;001:01:00:00;4614;660
30954;20391;000:00:00:00;001:01:00:00;5329;660
30954;20552;000:00:00:00;001:01:00:00;5606;540
30954;20662;000:00:00:00;001:01:00:00;6164;600
30954;20701;000:00:00:00;001:01:00:00;6489;660
30954;20711;000:00:00:00;001:01:00:00;6580;720
30954;20872;000:00:00:00;001:01:00:00;6331;720
30954;20901;000:00:00:00;001:01:00:00;6111;720
30954;21871;000:00:00:00;001:01:00:00;9183;900
30954;21931;000:00:00:00;001:01:00:00;5150;480
30954;21982;000:00:00:00;001:01:00:00;4910;480
30954;28081;000:00:00:00;001:01:00:00;4607;660
30954;28341;000:00:00:00;001:01:00:00;6484;780
30954;28861;000:00:00:00;001:01:00:00;6319;780
30954;30302;000:00:00:00;001:01:00:00;1978;360
30954;30351;000:00:00:00;001:01:00:00;2428;420
30954;30422;000:00:00:00;001:01:00:00;1421;240
30954;30432;000:00:00:00;001:01:00:00;1167;240
30954;30542;000:00:00:00;001:01:00:00;552;120
30954;30551;000:00:00:00;001:01:00:00;344;120
30954;30561;000:00:00:00;001:01:00:00;342;60
30954;30581;000:00:00:00;001:01:00:00;739;120
30954;30801;000:00:00:00;001:01:00:00;1971;300
30954;30901;000:00:00:00;001:01:00:00;2868;420
30954;30931;000:00:00:00;001:01:00:00;1114;240
30954;30952;000:00:00:00;001:01:00:00;785;300
30954;31041;000:00:00:00;001:01:00:00;4086;420
30954;31141;000:00:00:00;001:01:00:00;5603;660
30954;38031;000:00:00:00;001:01:00:00;4670;540
30954;38091;000:00:00:00;001:01:00:00;2107;300
30954;38802;000:00:00:00;001:01:00:00;1916;300
30954;38962;000:00:00:00;001:01:00:00;1642;240
30954;40052;000:00:00:00;001:01:00:00;2892;420
30954;40132;000:00:00:00;001:01:00:00;5382;480
30954;40151;000:00:00:00;001:01:00:00;4240;480
30954;40321;000:00:00:00;001:01:00:00;4640;540
30954;40401;000:00:00:00;001:01:00:00;3307;540
30954;40451;000:00:00:00;001:01:00:00;2700;420
30954;40521;000:00:00:00;001:01:00:00;5730;600
30954;40582;000:00:00:00;001:01:00:00;1927;180
30954;40591;000:00:00:00;001:01:00:00;4047;420
30954;40611;000:00:00:00;001:01:00:00;5335;540
30954;40621;000:00:00:00;001:01:00:00;5626;600
30954;40641;000:00:00:00;001:01:00:00;5790;540
30954;48111;000:00:00:00;001:01:00:00;3089;480
30954;48401;000:00:00:00;001:01:00:00;3575;540
30954;50021;000:00:00:00;001:01:00:00;4179;600
30954;50052;000:00:00:00;001:01:00:00;3966;600
30954;50103;000:00:00:00;001:01:00:00;5003;720
30954;50232;000:00:00:00;001:01:00:00;4932;780
30954;50411;000:00:00:00;001:01:00:00;7182;960
30954;58401;000:00:00:00;001:01:00:00;6391;840
30954;60021;000:00:00:00;001:01:00:00;4648;660
30954;60141;000:00:00:00;001:01:00:00;6018;780
30954;60201;000:00:00:00;001:01:00:00;6873;840
30954;60321;000:00:00:00;001:01:00:00;6297;900
30954;60351;000:00:00:00;001:01:00:00;7209;1020
30954;60482;000:00:00:00;001:01:00:00;7209;960
30954;60501;000:00:00:00;001:01:00:00;7369;1020
30954;60503;000:00:00:00;001:01:00:00;7271;1080
30954;60541;000:00:00:00;001:01:00:00;7708;1080
30954;60612;000:00:00:00;001:01:00:00;5407;720
30954;60631;000:00:00:00;001:01:00:00;5719;720
30954;60651;000:00:00:00;001:01:00:00;6413;960
30954;68531;000:00:00:00;001:01:00:00;7197;1020
30954;68621;000:00:00:00;001:01:00:00;7105;960
30954;80001;000:00:00:00;001:01:00:00;3905;540
30954;80002;000:00:00:00;001:01:00:00;3866;540
30954;80004;000:00:00:00;001:01:00:00;3888;540
30954;90002;000:00:00:00;001:01:00:00;5950;600
30954;90010;000:00:00:00;001:01:00:00;4005;660
30954;90020;000:00:00:00;001:01:00:00;4151;660
30954;90030;000:00:00:00;001:01:00:00;4139;660
30954;90052;000:00:00:00;001:01:00:00;4242;600
30954;90054;000:00:00:00;001:01:00:00;3541;480
30954;90060;000:00:00:00;001:01:00:00;3595;480
30954;90061;000:00:00:00;001:01:00:00;3541;480
30954;98152;000:00:00:00;001:01:00:00;3215;480
30954;98302;000:00:00:00;001:01:00:00;3569;540
31041;1;000:00:00:00;001:01:00:00;7550;600
31041;10241;000:00:00:00;001:01:00:00;8892;900
31041;10412;000:00:00:00;001:01:00:00;8663;840
31041;10451;000:00:00:00;001:01:00:00;9063;900
31041;10463;000:00:00:00;001:01:00:00;9779;780
31041;10471;000:00:00:00;001:01:00:00;9015;900
31041;10491;000:00:00:00;001:01:00:00;9228;900
31041;10511;000:00:00:00;001:01:00:00;8392;840
31041;10541;000:00:00:00;001:01:00:00;8473;900
31041;10601;000:00:00:00;001:01:00:00;10510;720
31041;10611;000:00:00:00;001:01:00:00;10841;780
31041;10641;000:00:00:00;001:01:00:00;10799;780
31041;10701;000:00:00:00;001:01:00:00;11270;840
31041;10801;000:00:00:00;001:01:00:00;12189;1080
31041;10851;000:00:00:00;001:01:00:00;10677;840
31041;10861;000:00:00:00;001:01:00:00;11387;960
31041;10871;000:00:00:00;001:01:00:00;8653;900
31041;11101;000:00:00:00;001:01:00:00;10035;1080
31041;18431;000:00:00:00;001:01:00:00;8935;900
31041;18521;000:00:00:00;001:01:00:00;8146;840
31041;20052;000:00:00:00;001:01:00:00;5916;600
31041;20081;000:00:00:00;001:01:00:00;6411;660
31041;20391;000:00:00:00;001:01:00:00;5946;660
31041;20552;000:00:00:00;001:01:00:00;7181;600
31041;20662;000:00:00:00;001:01:00:00;7739;660
31041;20701;000:00:00:00;001:01:00:00;8064;720
31041;20711;000:00:00:00;001:01:00:00;8155;720
31041;20872;000:00:00:00;001:01:00:00;7524;720
31041;20901;000:00:00:00;001:01:00:00;7304;720
31041;21871;000:00:00:00;001:01:00:00;10758;900
31041;21931;000:00:00:00;001:01:00:00;6724;540
31041;21982;000:00:00:00;001:01:00:00;6485;480
31041;28081;000:00:00:00;001:01:00:00;6404;660
31041;28341;000:00:00:00;001:01:00:00;7517;720
31041;28861;000:00:00:00;001:01:00:00;7512;840
31041;30302;000:00:00:00;001:01:00:00;5153;600
31041;30351;000:00:00:00;001:01:00:00;5446;600
31041;30422;000:00:00:00;001:01:00:00;4015;420
31041;30432;000:00:00:00;001:01:00:00;3761;420
31041;30542;000:00:00:00;001:01:00:00;3680;360
31041;30551;000:00:00:00;001:01:00:00;4031;420
31041;30561;000:00:00:00;001:01:00:00;4247;480
31041;30581;000:00:00:00;001:01:00:00;4426;480
31041;30801;000:00:00:00;001:01:00:00;2420;300
31041;30901;000:00:00:00;001:01:00:00;3027;300
31041;30931;000:00:00:00;001:01:00:00;3209;300
31041;30952;000:00:00:00;001:01:00:00;4328;480
31041;30954;000:00:00:00;001:01:00:00;4366;540
31041;31141;000:00:00:00;001:01:00:00;1517;240
31041;38031;000:00:00:00;001:01:00:00;1588;240
31041;38091;000:00:00:00;001:01:00:00;5210;540
31041;38802;000:00:00:00;001:01:00:00;2445;240
31041;38962;000:00:00:00;001:01:00:00;2693;240
31041;40052;000:00:00:00;001:01:00:00;5995;600
31041;40132;000:00:00:00;001:01:00:00;9192;720
31041;40151;000:00:00:00;001:01:00:00;8050;720
31041;40321;000:00:00:00;001:01:00:00;7743;780
31041;40401;000:00:00:00;001:01:00:00;6410;720
31041;40451;000:00:00:00;001:01:00:00;6510;660
31041;40521;000:00:00:00;001:01:00:00;9636;960
31041;40582;000:00:00:00;001:01:00:00;5833;600
31041;40591;000:00:00:00;001:01:00:00;7953;840
31041;40611;000:00:00:00;001:01:00:00;9145;780
31041;40621;000:00:00:00;001:01:00:00;9436;840
31041;40641;000:00:00:00;001:01:00:00;9600;780
31041;48111;000:00:00:00;001:01:00:00;6192;720
31041;48401;000:00:00:00;001:01:00:00;6678;780
31041;50021;000:00:00:00;001:01:00:00;7282;780
31041;50052;000:00:00:00;001:01:00:00;7069;780
31041;50103;000:00:00:00;001:01:00:00;8091;900
31041;50232;000:00:00:00;001:01:00:00;7937;840
31041;50411;000:00:00:00;001:01:00:00;10270;1140
31041;58401;000:00:00:00;001:01:00:00;9479;1020
31041;60021;000:00:00:00;001:01:00:00;6912;720
31041;60141;000:00:00:00;001:01:00:00;8282;840
31041;60201;000:00:00:00;001:01:00:00;9137;960
31041;60321;000:00:00:00;001:01:00:00;9302;960
31041;60351;000:00:00:00;001:01:00:00;10214;1080
31041;60482;000:00:00:00;001:01:00:00;10240;1140
31041;60501;000:00:00:00;001:01:00:00;10400;1200
31041;60503;000:00:00:00;001:01:00:00;10359;1140
31041;60541;000:00:00:00;001:01:00:00;10713;1140
31041;60612;000:00:00:00;001:01:00:00;7671;840
31041;60631;000:00:00:00;001:01:00:00;7983;840
31041;60651;000:00:00:00;001:01:00:00;9418;1080
31041;68531;000:00:00:00;001:01:00:00;10202;1080
31041;68621;000:00:00:00;001:01:00:00;9369;1020
31041;80001;000:00:00:00;001:01:00:00;6169;600
31041;80002;000:00:00:00;001:01:00:00;6130;600
31041;80004;000:00:00:00;001:01:00:00;6152;600
31041;90002;000:00:00:00;001:01:00:00;7525;600
31041;90010;000:00:00:00;001:01:00:00;6269;720
31041;90020;000:00:00:00;001:01:00:00;6415;720
31041;90030;000:00:00:00;001:01:00:00;6785;840
31041;90052;000:00:00:00;001:01:00:00;6506;660
31041;90054;000:00:00:00;001:01:00:00;5805;600
31041;90060;000:00:00:00;001:01:00:00;5859;600
31041;90061;000:00:00:00;001:01:00:00;5805;600
31041;98152;000:00:00:00;001:01:00:00;6318;660
31041;98302;000:00:00:00;001:01:00:00;6672;720
31141;1;000:00:00:00;001:01:00:00;9101;960
31141;10241;000:00:00:00;001:01:00:00;10443;1140
31141;10412;000:00:00:00;001:01:00:00;10214;1080
31141;10451;000:00:00:00;001:01:00:00;10614;1140
31141;10463;000:00:00:00;001:01:00:00;11330;1020
31141;10471;000:00:00:00;001:01:00:00;10566;1140
31141;10491;000:00:00:00;001:01:00:00;10779;1140
31141;10511;000:00:00:00;001:01:00:00;9943;1080
31141;10541;000:00:00:00;001:01:00:00;10024;1140
31141;10601;000:00:00:00;001:01:00:00;12061;960
31141;10611;000:00:00:00;001:01:00:00;12392;1020
31141;10641;000:00:00:00;001:01:00:00;12350;1020
31141;10701;000:00:00:00;001:01:00:00;12821;1080
31141;10801;000:00:00:00;001:01:00:00;13740;1320
31141;10851;000:00:00:00;001:01:00:00;12228;1080
31141;10861;000:00:00:00;001:01:00:00;12938;1200
31141;10871;000:00:00:00;001:01:00:00;10204;1140
31141;11101;000:00:00:00;001:01:00:00;11586;1320
31141;18431;000:00:00:00;001:01:00:00;10486;1140
31141;18521;000:00:00:00;001:01:00:00;9697;1080
31141;20052;000:00:00:00;001:01:00:00;7467;840
31141;20081;000:00:00:00;001:01:00:00;7962;900
31141;20391;000:00:00:00;001:01:00:00;7497;900
31141;20552;000:00:00:00;001:01:00:00;8732;840
31141;20662;000:00:00:00;001:01:00:00;9290;900
31141;20701;000:00:00:00;001:01:00:00;9615;960
31141;20711;000:00:00:00;001:01:00:00;9706;960
31141;20872;000:00:00:00;001:01:00:00;9075;960
31141;20901;000:00:00:00;001:01:00:00;8855;960
31141;21871;000:00:00:00;001:01:00:00;12309;1140
31141;21931;000:00:00:00;001:01:00:00;8275;780
31141;21982;000:00:00:00;001:01:00:00;8036;720
31141;28081;000:00:00:00;001:01:00:00;7955;900
31141;28341;000:00:00:00;001:01:00:00;9068;960
31141;28861;000:00:00:00;001:01:00:00;9063;1080
31141;30302;000:00:00:00;001:01:00:00;6704;840
31141;30351;000:00:00:00;001:01:00:00;6997;840
31141;30422;000:00:00:00;001:01:00:00;5566;660
31141;30432;000:00:00:00;001:01:00:00;5312;660
31141;30542;000:00:00:00;001:01:00:00;5231;660
31141;30551;000:00:00:00;001:01:00:00;5582;660
31141;30561;000:00:00:00;001:01:00:00;5798;720
31141;30581;000:00:00:00;001:01:00:00;5977;720
31141;30801;000:00:00:00;001:01:00:00;3971;480
31141;30901;000:00:00:00;001:01:00:00;4578;540
31141;30931;000:00:00:00;001:01:00:00;4760;540
31141;30952;000:00:00:00;001:01:00:00;5879;720
31141;30954;000:00:00:00;001:01:00:00;5917;780
31141;31041;000:00:00:00;001:01:00:00;1551;300
31141;38031;000:00:00:00;001:01:00:00;1811;360
31141;38091;000:00:00:00;001:01:00:00;6761;780
31141;38802;000:00:00:00;001:01:00:00;3996;480
31141;38962;000:00:00:00;001:01:00:00;4244;480
31141;40052;000:00:00:00;001:01:00:00;7546;840
31141;40132;000:00:00:00;001:01:00:00;10743;960
31141;40151;000:00:00:00;001:01:00:00;9601;960
31141;40321;000:00:00:00;001:01:00:00;9294;1020
31141;40401;000:00:00:00;001:01:00:00;7961;960
31141;40451;000:00:00:00;001:01:00:00;8061;900
31141;40521;000:00:00:00;001:01:00:00;11187;1200
31141;40582;000:00:00:00;001:01:00:00;7384;840
31141;40591;000:00:00:00;001:01:00:00;9504;1080
31141;40611;000:00:00:00;001:01:00:00;10696;1020
31141;40621;000:00:00:00;001:01:00:00;10987;1080
31141;40641;000:00:00:00;001:01:00:00;11151;1020
31141;48111;000:00:00:00;001:01:00:00;7743;960
31141;48401;000:00:00:00;001:01:00:00;8229;1020
31141;50021;000:00:00:00;001:01:00:00;8833;1020
31141;50052;000:00:00:00;001:01:00:00;8620;1020
31141;50103;000:00:00:00;001:01:00:00;9642;1140
31141;50232;000:00:00:00;001:01:00:00;9488;1080
31141;50411;000:00:00:00;001:01:00:00;11821;1380
31141;58401;000:00:00:00;001:01:00:00;11030;1260
31141;60021;000:00:00:00;001:01:00:00;8463;960
31141;60141;000:00:00:00;001:01:00:00;9833;1080
31141;60201;000:00:00:00;001:01:00:00;10688;1200
31141;60321;000:00:00:00;001:01:00:00;10853;1200
31141;60351;000:00:00:00;001:01:00:00;11765;1320
31141;60482;000:00:00:00;001:01:00:00;11791;1380
31141;60501;000:00:00:00;001:01:00:00;11951;1440
31141;60503;000:00:00:00;001:01:00:00;11910;1380
31141;60541;000:00:00:00;001:01:00:00;12264;1380
31141;60612;000:00:00:00;001:01:00:00;9222;1080
31141;60631;000:00:00:00;001:01:00:00;9534;1080
31141;60651;000:00:00:00;001:01:00:00;10969;1320
31141;68531;000:00:00:00;001:01:00:00;11753;1320
31141;68621;000:00:00:00;001:01:00:00;10920;1260
31141;80001;000:00:00:00;001:01:00:00;7720;840
31141;80002;000:00:00:00;001:01:00:00;7681;840
31141;80004;000:00:00:00;001:01:00:00;7703;840
31141;90002;000:00:00:00;001:01:00:00;9076;840
31141;90010;000:00:00:00;001:01:00:00;7820;960
31141;90020;000:00:00:00;001:01:00:00;7966;960
31141;90030;000:00:00:00;001:01:00:00;8336;1080
31141;90052;000:00:00:00;001:01:00:00;8057;900
31141;90054;000:00:00:00;001:01:00:00;7356;840
31141;90060;000:00:00:00;001:01:00:00;7410;840
31141;90061;000:00:00:00;001:01:00:00;7356;840
31141;98152;000:00:00:00;001:01:00:00;7869;900
31141;98302;000:00:00:00;001:01:00:00;8223;960
38031;1;000:00:00:00;001:01:00:00;8203;900
38031;10241;000:00:00:00;001:01:00:00;9519;1020
38031;10412;000:00:00:00;001:01:00:00;9290;960
38031;10451;000:00:00:00;001:01:00:00;9691;1020
38031;10463;000:00:00:00;001:01:00:00;10407;900
38031;10471;000:00:00:00;001:01:00:00;9643;1020
38031;10491;000:00:00:00;001:01:00:00;9856;1080
38031;10511;000:00:00:00;001:01:00:00;9020;960
38031;10541;000:00:00:00;001:01:00:00;9101;1020
38031;10601;000:00:00:00;001:01:00:00;11138;900
38031;10611;000:00:00:00;001:01:00:00;11469;960
38031;10641;000:00:00:00;001:01:00:00;11427;960
38031;10701;000:00:00:00;001:01:00:00;11898;960
38031;10801;000:00:00:00;001:01:00:00;12817;1200
38031;10851;000:00:00:00;001:01:00:00;11305;1020
38031;10861;000:00:00:00;001:01:00:00;12015;1080
38031;10871;000:00:00:00;001:01:00:00;9281;1020
38031;11101;000:00:00:00;001:01:00:00;10662;1260
38031;18431;000:00:00:00;001:01:00:00;9562;1020
38031;18521;000:00:00:00;001:01:00:00;8774;1020
38031;20052;000:00:00:00;001:01:00:00;6543;720
38031;20081;000:00:00:00;001:01:00:00;7039;780
38031;20391;000:00:00:00;001:01:00:00;6574;780
38031;20552;000:00:00:00;001:01:00:00;7809;720
38031;20662;000:00:00:00;001:01:00:00;8367;780
38031;20701;000:00:00:00;001:01:00:00;8692;840
38031;20711;000:00:00:00;001:01:00:00;8783;840
38031;20872;000:00:00:00;001:01:00:00;8152;900
38031;20901;000:00:00:00;001:01:00:00;7932;840
38031;21871;000:00:00:00;001:01:00:00;11386;1020
38031;21931;000:00:00:00;001:01:00:00;7352;660
38031;21982;000:00:00:00;001:01:00:00;7113;660
38031;28081;000:00:00:00;001:01:00:00;7032;780
38031;28341;000:00:00:00;001:01:00:00;8145;900
38031;28861;000:00:00:00;001:01:00:00;8140;960
38031;30302;000:00:00:00;001:01:00:00;5780;720
38031;30351;000:00:00:00;001:01:00:00;6073;780
38031;30422;000:00:00:00;001:01:00:00;4642;600
38031;30432;000:00:00:00;001:01:00:00;4388;540
38031;30542;000:00:00:00;001:01:00:00;4307;540
38031;30551;000:00:00:00;001:01:00:00;4658;600
38031;30561;000:00:00:00;001:01:00:00;4874;600
38031;30581;000:00:00:00;001:01:00:00;5053;660
38031;30801;000:00:00:00;001:01:00:00;3047;420
38031;30901;000:00:00:00;001:01:00:00;3654;420
38031;30931;000:00:00:00;001:01:00:00;3836;480
38031;30952;000:00:00:00;001:01:00:00;4955;660
38031;30954;000:00:00:00;001:01:00:00;4993;660
38031;31041;000:00:00:00;001:01:00:00;1541;240
38031;31141;000:00:00:00;001:01:00:00;1788;360
38031;38091;000:00:00:00;001:01:00:00;5837;660
38031;38802;000:00:00:00;001:01:00:00;3072;420
38031;38962;000:00:00:00;001:01:00:00;3320;420
38031;40052;000:00:00:00;001:01:00:00;6622;780
38031;40132;000:00:00:00;001:01:00:00;9819;900
38031;40151;000:00:00:00;001:01:00:00;8677;840
38031;40321;000:00:00:00;001:01:00:00;8370;900
38031;40401;000:00:00:00;001:01:00:00;7037;900
38031;40451;000:00:00:00;001:01:00:00;7137;780
38031;40521;000:00:00:00;001:01:00:00;10263;1140
38031;40582;000:00:00:00;001:01:00:00;6460;720
38031;40591;000:00:00:00;001:01:00:00;8580;960
38031;40611;000:00:00:00;001:01:00:00;9772;900
38031;40621;000:00:00:00;001:01:00:00;10063;960
38031;40641;000:00:00:00;001:01:00:00;10227;960
38031;48111;000:00:00:00;001:01:00:00;6819;840
38031;48401;000:00:00:00;001:01:00:00;7305;900
38031;50021;000:00:00:00;001:01:00:00;7909;960
38031;50052;000:00:00:00;001:01:00:00;7696;960
38031;50103;000:00:00:00;001:01:00:00;8718;1080
38031;50232;000:00:00:00;001:01:00:00;8564;1020
38031;50411;000:00:00:00;001:01:00:00;10897;1320
38031;58401;000:00:00:00;001:01:00:00;10106;1200
38031;60021;000:00:00:00;001:01:00:00;7539;900
38031;60141;000:00:00:00;001:01:00:00;8909;1020
38031;60201;000:00:00:00;001:01:00:00;9764;1080
38031;60321;000:00:00:00;001:01:00:00;9929;1140
38031;60351;000:00:00:00;001:01:00:00;10841;1260
38031;60482;000:00:00:00;001:01:00:00;10867;1260
38031;60501;000:00:00:00;001:01:00:00;11027;1380
38031;60503;000:00:00:00;001:01:00:00;10986;1320
38031;60541;000:00:00:00;001:01:00:00;11340;1320
38031;60612;000:00:00:00;001:01:00:00;8298;960
38031;60631;000:00:00:00;001:01:00:00;8610;960
38031;60651;000:00:00:00;001:01:00:00;10045;1200
38031;68531;000:00:00:00;001:01:00:00;10829;1260
38031;68621;000:00:00:00;001:01:00:00;9996;1140
38031;80001;000:00:00:00;001:01:00:00;6796;780
38031;80002;000:00:00:00;001:01:00:00;6757;780
38031;80004;000:00:00:00;001:01:00:00;6779;780
38031;90002;000:00:00:00;001:01:00:00;8153;780
38031;90010;000:00:00:00;001:01:00:00;6896;840
38031;90020;000:00:00:00;001:01:00:00;7042;840
38031;90030;000:00:00:00;001:01:00:00;7412;960
38031;90052;000:00:00:00;001:01:00:00;7133;840
38031;90054;000:00:00:00;001:01:00:00;6432;720
38031;90060;000:00:00:00;001:01:00:00;6486;720
38031;90061;000:00:00:00;001:01:00:00;6432;720
38031;98152;000:00:00:00;001:01:00:00;6945;840
38031;98302;000:00:00:00;001:01:00:00;7299;900
38091;1;000:00:00:00;001:01:00:00;5350;1500
38091;10241;000:00:00:00;001:01:00:00;4521;540
38091;10412;000:00:00:00;001:01:00:00;4292;480
38091;10451;000:00:00:00;001:01:00:00;4905;540
38091;10463;000:00:00:00;001:01:00:00;5713;600
38091;10471;000:00:00:00;001:01:00:00;4950;540
38091;10491;000:00:00:00;001:01:00:00;5008;600
38091;10511;000:00:00:00;001:01:00:00;4311;480
38091;10541;000:00:00:00;001:01:00:00;4805;540
38091;10601;000:00:00:00;001:01:00:00;6443;660
38091;10611;000:00:00:00;001:01:00:00;6775;720
38091;10641;000:00:00:00;001:01:00:00;6732;720
38091;10701;000:00:00:00;001:01:00:00;7204;720
38091;10801;000:00:00:00;001:01:00:00;10676;1020
38091;10851;000:00:00:00;001:01:00:00;7813;780
